	Sequences	ChIP Score	BHLHE40_GM12878_1	BHLHE40_FB_1	BHLHE40_GM12878_5	BHLHE40_GM12878_4	BHLHE40_GM12878_3	BHLHE40_GM12878_2
345	chr19:46378829-46379329	78	0.20147230631864368	0.01776151200525756	3.05402050448955e-20	1.475308832268632e-11	3.2335905635309647e-15	1.264854640354077e-17
346	chr17:76313237-76313737	174	0.0008016673342309229	0.0019287115984145042	3.477401968034322e-10	3.087579144795485e-16	3.6036849022445867e-07	5.414795843874394e-10
347	chr6:167365650-167366150	88	0.24598798541683897	0.08832854347269148	8.587616043814395e-11	9.068175188144337e-14	3.888020853391216e-08	1.8707763373475788e-12
348	chr17:4401826-4402326	91	0.14989724070960037	0.0724910677719714	3.139495694245864e-11	7.665767700614626e-07	1.2413930612937061e-18	1.4089918571126771e-24
349	chr2:131094916-131095416	97	0.39712940811309594	0.5938777025845896	3.139495694245864e-11	7.435207358375512e-12	1.690552927664058e-16	2.594043534312285e-25
350	chr10:30756854-30757354	151	0.0011043006133973619	1.766518268445175e-05	1.2593904066243603e-19	1.8177555126608474e-12	0.0004704701247475349	2.6254816953164785e-23
351	chr17:78126716-78127216	169	0.20147230631864368	0.01212744510507295	1.7475756076603748e-10	1.5560421452827268e-18	0.007736524632703712	6.296984984520431e-17
352	chr15:69396713-69397213	80	2.1415335832304693e-06	0.003495772093463292	1.747575607660381e-10	2.887311753386241e-12	2.8836431922525976e-14	9.226422085003924e-32
353	chr8:28578472-28578972	112	0.00014548631004479334	5.732930996407814e-05	3.385672014084197e-20	1.4771147967483406e-12	7.581334698055565e-06	2.3212694970724577e-35
354	chr1:28052584-28053084	110	0.1788344488184077	0.0724910677719714	1.1708049817139582e-10	1.187618476619301e-06	1.7926861933704998e-17	3.6409040571889336e-31
355	chr3:11348317-11348817	106	0.0007078917925634582	0.0004619468378121187	9.536184830061028e-11	1.9678203078822636e-12	0.0001458925423614159	7.766817986000922e-30
356	chr3:195964089-195964589	114	0.007607533244607527	0.04316431776884954	2.151349404489249e-10	5.369335611064353e-10	0.00266297974238817	6.542718268402906e-29
357	chr1:19535880-19536380	112	0.0730235785883833	0.5938777025845896	0.17964863325421196	2.3208149644309034e-08	3.327305052059606e-13	1.271110237018505e-19
358	chr6:161556672-161557172	130	0.05711154310451771	0.02277964410459762	1.427834101445011e-19	4.261177338294687e-12	2.3954818458424867e-14	3.952511358487633e-30
359	chrX:13000000-13000500	85	3.314318865127954e-05	6.484924957252915e-05	1.8975515422756936e-10	7.963207786385861e-19	6.0737084859016295e-06	3.457210337270148e-34
360	chr7:120979066-120979566	96	1.2377452700034526e-06	0.00599496469442729	1.747575607660381e-10	1.0551042460342272e-11	3.320157707561011e-06	1.0083888781023513e-27
361	chr5:96231966-96232466	256	2.340946447279171e-08	0.00016335386053950164	0.5456808156545454	3.085370639765224e-18	0.017685761089794357	2.8915759372426486e-21
362	chr21:34589068-34589568	117	0.014404501075671086	0.0717332413172795	1.2712827925824075e-10	1.0638962150048687e-14	1.5174040985785858e-05	8.361409031964932e-31
363	chr11:6494596-6495096	111	0.08732190561793592	0.0717332413172795	1.1708049817139582e-10	1.3969882436667027e-08	1.688401331666601e-08	5.180897722105786e-13
364	chr7:21938216-21938716	129	0.019274673053953667	0.02277964410459762	9.536184830061028e-11	9.85703312160837e-17	1.1331796697571525e-13	7.277946561360007e-30
365	chr2:73510608-73511108	98	0.03029991972476242	0.020154168796154844	1.170804981713954e-10	2.299359799995151e-06	8.332130554205298e-07	2.761219764941153e-10
366	chr11:66034664-66035164	124	2.4604527602713473e-14	3.9944455912482015e-07	1.747575607660381e-10	7.013254225652865e-11	2.8704370201315385e-15	4.134232471551968e-26
367	chr14:32672522-32673022	87	0.0013630976924671927	2.768809546016589e-05	3.3161147895593385e-20	3.174104822129192e-08	1.0248127757872752e-15	2.355311581652038e-24
368	chr3:194412264-194412764	75	0.0003107935865513532	0.0004400794758442438	1.3709675030680278e-19	2.3138324885533145e-13	0.00012264740251932915	4.197852578940032e-15
369	chr2:3523325-3523825	139	0.15039247963360658	0.5233739009928021	9.536184830061028e-11	1.2544279525910823e-08	0.008038672541813518	2.0795969587967028e-27
370	chr12:48513298-48513798	154	0.04586458376835119	0.03835746653807562	8.43740640196166e-20	2.527930232058015e-07	1.809794627163267e-09	4.898565432568973e-25
371	chr5:150632000-150632500	406	0.0016407293717885655	6.0417768629843375e-05	1.1708049817139582e-10	1.428240769853481e-10	0.008038672541813518	3.6164490428363215e-21
372	chr17:74236935-74237435	97	0.017936787309295075	0.03754330633908262	0.3292192580358966	4.327558814150856e-09	3.691817767183435e-07	6.4799749940112e-28
373	chr10:17599400-17599900	89	0.3211175937068688	0.18507572784287693	3.385672014084197e-20	1.3702259010453372e-18	0.0003105144674801874	7.275703313806663e-23
374	chr14:74959815-74960315	247	2.043475801457641e-13	5.6130002665181355e-05	0.36558407807568705	1.3126404389235408e-08	1.0349162419997718e-15	6.624199871143755e-15
375	chr4:2464046-2464546	97	0.004671651567636942	0.006491926956742362	2.151349404489249e-10	8.40932364226565e-06	2.3034762029545083e-14	3.338541798256607e-19
376	chr17:1133232-1133732	98	0.2126928880749337	0.21278540189719097	3.385672014084197e-20	5.136310576923796e-09	1.1644105285206456e-14	8.635543853022794e-29
377	chr2:102764372-102764872	125	3.0379853895955237e-06	0.00026371812444593194	3.139495694245853e-11	1.2531690626168255e-17	2.49032860235448e-15	1.0641277272607843e-27
378	chrX:1656280-1656780	77	4.802369023888345e-06	0.0006217618081304282	2.151349404489249e-10	1.1869421500897156e-12	0.0006310814547749234	1.512854491423924e-34
379	chr10:60025956-60026456	143	0.001241452348589305	0.015778378715370616	1.7796808593935836e-10	6.15877500075273e-15	2.2695765383265768e-05	4.320257920756971e-22
380	chr10:102791885-102792385	78	0.0010791752508765152	2.1568446453547597e-06	1.9373536682724006e-10	5.370847154258404e-07	3.8083338213813016e-05	1.3013609609952023e-28
381	chr11:65867643-65868143	136	0.2537754084642784	0.5938777025845896	1.0571767299142111e-10	8.061128123710717e-18	3.1025972699941937e-09	1.7102185486757071e-13
382	chr11:15961914-15962414	250	0.03016265266919083	0.02277964410459762	1.747575607660381e-10	2.9233508787835883e-08	7.191829167513151e-06	7.571605198366436e-36
383	chr19:49379472-49379972	307	0.00036403449836891564	2.262801623629382e-05	5.753355449155797e-11	2.0415412592556116e-12	0.00029923231815612224	2.795031617473544e-31
384	chr3:46933590-46934090	78	0.12964825876982075	0.1220639661271778	5.753355449155797e-11	1.6726586021978687e-11	4.691763056134525e-08	3.2380529906916604e-18
385	chr22:39493926-39494426	327	0.08732190561793592	0.0717332413172795	1.747575607660381e-10	1.0805170082058334e-14	1.224895496763911e-05	9.821941720778556e-31
386	chrX:54835150-54835650	186	0.004932929511769742	0.0002587667441138402	1.9373536682724006e-10	6.5695266698451175e-09	4.531257596798671e-06	3.7320934660369464e-27
387	chr17:27065902-27066402	109	0.004023246119088313	0.005500139725431415	9.536184830061028e-11	3.3451717063114714e-12	1.9237703082165765e-10	2.3576945083387664e-32
388	chr7:65520179-65520679	116	0.033622157722438234	0.02584829446189576	8.587616043814395e-11	1.513207883684997e-23	2.782243382002009e-09	3.4614621007886663e-29
389	chr6:53226157-53226657	104	0.05058453230601259	0.06321723509014064	8.43740640196166e-20	7.342320856144563e-15	0.0026332755693945892	1.100038627505746e-34
390	chr14:23478024-23478524	111	0.005486232943426736	0.0036037436321594745	1.7475756076603748e-10	2.2097461888502e-20	1.801909831585063e-05	1.6450404912174834e-21
391	chr12:123350185-123350685	84	0.02970937924393391	0.08949699946921402	1.747575607660381e-10	8.878644858242857e-08	4.3826613341445345e-16	1.791519444840491e-29
392	chr2:201449371-201449871	203	0.06425411828374572	0.011907724522693933	1.8975515422756936e-10	1.254204627144289e-16	0.00018355707533319367	1.4666428533380163e-23
393	chr14:31731269-31731769	207	0.1398765928109928	0.18507572784287693	8.587616043814364e-11	4.995052745536753e-11	1.2657963826586778e-06	3.900959565122615e-27
394	chrX:70471380-70471880	110	0.12964825876982075	0.05315027243299096	2.329718685560721e-10	6.032462631019432e-15	0.0007990342425921055	5.459694065681672e-17
395	chr7:134831953-134832453	86	0.0005357403924355785	0.00021014925154000396	3.942505110627165e-10	7.149950948462963e-11	3.7871516214245876e-06	6.535144894418231e-31
396	chr6:31803927-31804427	111	0.03016265266919083	0.00906969744444144	3.110126859296291e-20	3.312366996274086e-18	1.2359642905239583e-16	3.1098413789145755e-33
397	chr12:57080827-57081327	92	0.07052602155933746	0.016540488030819936	1.1708049817139582e-10	9.702713377504817e-16	2.0168757808793763e-08	1.4721562321188275e-23
398	chr3:50329245-50329745	180	0.5281358378636571	0.20838090843410975	2.151349404489249e-10	7.08601055120914e-05	1.9224653978500692e-20	5.141794968913096e-20
399	chrX:118601967-118602467	167	1.4184204851413593e-05	0.0010983110508950723	9.536184830061028e-11	2.7442095742385066e-08	2.8674829495817567e-16	3.6614546148715594e-27
400	chr2:85805268-85805768	180	0.0007161146047276476	0.006491926956742362	2.151349404489249e-10	7.456897103612565e-13	5.742879420936167e-15	1.838383022276857e-24
401	chr6:34203050-34203550	73	0.027730703465738027	0.015553793129201571	3.62164172621166e-10	2.7286716714250654e-07	7.203412769438986e-13	1.5373020174774974e-19
402	chrX:108728866-108729366	346	0.009320289288614014	0.011552440813794732	6.388858173940766e-11	3.313761903762079e-16	0.011514581819469981	2.2157643387624475e-21
403	chr17:56587404-56587904	80	0.029952680202302958	0.005897877053059567	3.759645742840072e-20	6.291032228471603e-20	1.8014535390576073e-09	7.164241091636695e-12
404	chr1:182798379-182798879	166	1.4914438532455494e-10	0.0003751555577589235	1.0571767299142111e-10	2.0372407761241e-17	1.3456834903454496e-05	6.404374663321883e-31
405	chr10:52095902-52096402	123	0.007622974179738216	0.02350385297893147	2.329718685560721e-10	5.163597886795129e-11	0.03130934323216447	1.2139195590459318e-22
406	chr11:47290717-47291217	223	0.1495658205612017	0.027526659784269426	1.0	2.300843038786143e-09	2.0211377574518165e-08	1.590579044456661e-14
407	chr10:70302739-70303239	77	0.016154385893235892	0.009261401297766364	9.536184830061028e-11	1.1245597653332569e-08	1.674347826236632e-05	3.3879703426536764e-21
408	chr6:105335183-105335683	140	0.20930752443419087	0.5938777025845896	3.3161147895593385e-20	7.971651111196621e-17	8.774797321966054e-06	9.706632228331873e-26
409	chr18:3495668-3496168	103	0.03285372256322258	0.0035489521260284175	1.7475756076603748e-10	3.604774118101181e-16	1.8767135451403222e-05	1.025759147370319e-34
410	chr17:61042941-61043441	78	0.8030702949912601	0.35088185248785086	4.6860973273166904e-11	1.6350787688737458e-09	6.9415774974284015e-12	7.633495427673079e-23
411	chr19:2426898-2427398	142	0.3502310669526505	0.05315027243299096	9.536184830061028e-11	3.019884546066737e-09	2.525832472735319e-15	1.690455525434418e-25
412	chr1:181074670-181075170	225	0.019274673053953667	0.015553793129201571	1.1708049817139582e-10	1.0070914885705109e-08	2.642984507919155e-16	1.0526193204906891e-29
413	chr8:22483677-22484177	96	8.511429938955403e-05	0.00046957403162066355	6.889825764408426e-20	2.7153811097439086e-09	2.501767136985282e-09	2.982728362368117e-34
414	chr19:44455388-44455888	95	2.090373333177461e-07	1.9361499313053085e-08	2.329718685560721e-10	1.3113970379247635e-14	6.565062895825723e-05	5.338422264838826e-27
415	chrX:40506990-40507490	145	0.0015246289384486587	0.011552440813794732	8.587616043814395e-11	8.456594138550691e-18	2.5768469811232685e-07	4.296928662697958e-15
416	chr8:30413703-30414203	80	0.007296050539442103	0.006180127097805082	3.05402050448955e-20	1.1939082217713525e-11	2.398891353174239e-07	4.928846460024546e-22
417	chr17:48502970-48503470	84	0.3555016808430539	1.0	0.2681484741933632	3.6416041494957863e-06	1.140719034731092e-15	2.4520212732022703e-36
418	chr10:69991213-69991713	115	0.9999999999999982	0.5938777025845896	1.747575607660381e-10	9.137656416492747e-10	4.067769483162295e-05	4.564410540485573e-22
419	chr21:45575758-45576258	125	0.00028804254578112734	0.0008615882423003515	3.139495694245853e-11	1.2192908192963295e-11	3.4676623675770117e-10	1.1146106972687302e-12
420	chr11:65153546-65154046	177	0.07942765823968795	0.20838090843410975	1.0	1.3832067063586058e-08	3.0059433797290216e-13	1.784929224293772e-21
421	chr3:52813270-52813770	158	6.870902541434353e-07	2.9754366481452444e-06	1.0	3.5083848465741044e-14	1.218526916525764e-05	4.2682856336565793e-29
422	chr7:26191780-26192280	77	0.0025726701042322543	0.0037855597563865246	6.388858173940766e-11	2.95216676972308e-07	1.2224019626871311e-20	1.120126324522563e-25
423	chr12:117173909-117174409	102	3.6734402018295306e-06	0.001528945906402281	1.9373536682724006e-10	7.357090474985533e-11	0.00017983573485803327	2.2289518910190533e-24
424	chr14:105147470-105147970	287	0.009606304518968867	0.0002941517648919223	0.5456808156545454	7.942283448892563e-09	0.008893687906926396	2.4809886920654164e-20
425	chr6:42757571-42758071	178	0.016978115266893842	0.026190229169255903	1.0571767299142111e-10	6.975327136393451e-14	0.00011977679817305341	1.9202247306037255e-21
426	chr3:150505498-150505998	72	5.725069197153637e-05	3.094073318749062e-05	0.6699595580195883	4.2381331296315826e-08	3.6624135483827554e-06	1.1993839242188167e-31
427	chr3:128445485-128445985	102	0.062988922167222	0.042600772552451836	1.747575607660381e-10	1.0270919291756173e-08	6.016700830881656e-09	1.0964417491004225e-34
428	chr15:77306420-77306920	132	5.36470590933554e-06	0.0006299867972965098	0.17964863325421196	1.7218626614387703e-11	1.126162628850115e-13	3.366641627230468e-26
429	chr1:209781135-209781635	229	0.17005588247509162	0.07784238095675967	3.385672014084197e-20	1.1181902650836789e-11	0.002370524796904375	1.0
430	chr5:10563326-10563826	148	0.7321577541039196	0.35088185248785086	6.329092740412511e-20	1.1582254627438021e-07	5.786019981408013e-17	7.497865748007888e-25
431	chr6:628700-629200	177	0.13174520441241738	0.03164797152685327	3.139495694245853e-11	1.5022166936921023e-15	5.168387505516108e-05	2.506033405925453e-34
432	chr8:145698105-145698605	122	0.9116982145527966	0.5938777025845896	1.1708049817139582e-10	5.8982257721497065e-09	5.414015209172573e-24	2.2948737167509244e-24
433	chr1:226198314-226198814	79	0.1640518958727656	0.018795024621830095	2.151349404489249e-10	7.690429073783146e-13	6.944763816334286e-05	2.6513467698885388e-24
434	chr3:107845132-107845632	93	0.03699474308691393	0.08832854347269148	4.6860973273166904e-11	4.661599746274593e-16	0.0007185473023521312	0.0016743714752545237
435	chr19:49369510-49370010	72	0.39712940811309594	0.20838090843410975	3.942505110627179e-10	1.0258477087007783e-10	4.2948606479294715e-06	5.859355166485246e-27
436	chr15:75228172-75228672	77	9.217022344914929e-05	0.004548818049085821	3.385672014084221e-20	2.2735560020917516e-16	0.003744240657010037	3.500721873337973e-20
437	chr8:37645950-37646450	101	0.20379949213693593	0.6017338262735366	1.170804981713954e-10	1.0624555661887411e-14	6.37812175770342e-16	0.004436664094986064
438	chr17:1546785-1547285	83	5.238824227720675e-12	0.009962818164226181	5.753355449155797e-11	1.3331313259981248e-05	6.107870953452151e-25	6.153440733544976e-18
439	chr12:26277717-26278217	234	0.11926651753461016	0.0256343258701955	1.747575607660381e-10	0.0006377050101234146	1.505360237384445e-07	0.013274264810592512
440	chr1:110754018-110754518	83	3.37306601025029e-05	0.0026679283563912715	9.536184830061028e-11	2.051606723702857e-07	6.300380407990745e-15	1.1596789366274047e-29
441	chr2:75938033-75938533	81	0.020115780640861173	0.005500139725431415	9.536184830061028e-11	9.095987440445687e-11	9.314621474763778e-06	9.121964192433591e-30
442	chr1:170630303-170630803	95	0.16441541544876995	0.0724910677719714	4.6860973273166904e-11	6.426054973312596e-10	6.612525227733798e-05	6.761330302155385e-20
443	chr3:152016391-152016891	113	0.00020803232994312393	0.0013386514418791688	1.0	1.284179268545412e-10	3.04316042184798e-10	2.457829283564934e-29
444	chr18:74240858-74241358	141	2.300604521829368e-06	0.0005749417148459495	1.747575607660381e-10	5.118846522594273e-15	8.192019469867137e-16	1.314062121028699e-31
445	chr19:14183251-14183751	101	0.0032287210532058463	0.0031059034369891395	8.587616043814364e-11	9.03865676902916e-05	6.30705093730491e-16	5.9754493282845426e-24
446	chr17:40714979-40715479	134	0.00026916476405604636	1.9477277610212103e-08	3.942505110627165e-10	3.7603097876375925e-14	2.833814244069061e-07	1.1061797544377006e-29
447	chr20:61664365-61664865	96	0.004161793736653427	9.030985147304377e-05	9.536184830061028e-11	2.2768750728639954e-12	2.4532831558465293e-05	6.18704326747494e-24
448	chr19:42927195-42927695	171	3.53408188706112e-06	6.669485293989364e-08	6.077022857366986e-20	1.3773212710021618e-10	4.925845884720464e-18	1.8820866299560305e-24
449	chr17:74477868-74478368	91	0.07942765823968795	0.5233739009928021	1.1708049817139623e-10	5.4099421668741676e-08	1.9070941216246735e-07	1.0
450	chr9:73034870-73035370	146	8.801455752209257e-05	0.00013234021289848793	4.240236175031751e-20	3.293116873467372e-10	1.1983194694168691e-15	1.807128436712093e-24
451	chr10:112400924-112401424	97	0.01846280583151506	0.002708563051672078	6.889825764408426e-20	1.1124218008408181e-10	1.0270790829025128e-05	3.7038087373800398e-25
452	chr19:7411397-7411897	72	0.12964825876982075	0.07784238095675967	3.05402050448955e-20	2.1445520678852617e-27	3.205425506972588e-16	1.4129943510787383e-24
453	chrX:70401305-70401805	199	0.006032665470920327	0.015553793129201571	9.536184830060993e-11	4.254335992819418e-15	1.4394274907756045e-07	9.556471029265592e-27
454	chr15:67426182-67426682	87	3.7368162505074235e-05	5.885331758231038e-06	3.942505110627165e-10	3.492575306595225e-13	3.586741168381651e-08	5.959495551955767e-19
455	chr13:41363698-41364198	139	0.9999999999999982	0.35735630231476184	1.1708049817139582e-10	2.014101578832869e-06	5.1769330259571665e-15	4.55692165761097e-32
456	chr7:86849774-86850274	75	8.598352672781471e-14	6.484924957252915e-05	2.426353490198063e-10	9.396771962597951e-11	1.126357039719569e-09	2.409027009497476e-30
457	chr12:49392331-49392831	104	0.0942549078487637	0.10616836104805147	1.1923142019752463e-10	1.251857589291415e-05	2.9000473750314454e-08	1.106101235506975e-25
458	chr10:91127225-91127725	92	1.8635737389900636e-06	1.439376984396496e-05	3.139495694245853e-11	5.705930542621039e-25	0.00010216542469263542	5.084092486311618e-26
459	chr1:110780335-110780835	135	0.019857392314665778	0.20285375492866195	5.753355449155797e-11	4.217735740289638e-10	5.537305231813624e-07	6.538448461445282e-30
460	chr1:36770053-36770553	123	0.3211175937068688	0.2100073157010749	6.889825764408426e-20	2.661753792251372e-19	0.00016940858783877474	1.1740233494323435e-33
461	chr7:100806087-100806587	107	0.033622157722438234	0.02584829446189576	6.889825764408426e-20	5.5064394677021926e-05	4.773005277360051e-25	1.3910423227117066e-26
462	chr11:63685273-63685773	94	0.040112813390785144	0.015553793129201571	1.1708049817139582e-10	5.542070445008754e-08	1.3264294830242547e-09	1.0409377287578792e-16
463	chr16:23846913-23847413	122	8.771026532971262e-14	1.1352762321433623e-05	1.1708049817139582e-10	3.1669186178016754e-05	6.142379951677797e-19	2.101822994118343e-24
464	chr5:132083439-132083939	82	0.0014469701480742893	0.001546485135097801	3.942505110627165e-10	4.3262609301334706e-07	2.1241630125739628e-17	1.0288069492788057e-27
465	chr19:30158754-30159254	77	5.913524959742259e-06	0.0012386957675601074	2.329718685560721e-10	1.1201529864415564e-10	5.384436363360279e-08	3.663298074755159e-21
466	chrX:70474395-70474895	169	0.3211175937068688	0.2100073157010749	6.889825764408426e-20	5.401276513320604e-07	7.35450725162703e-06	3.012291261653871e-24
467	chr2:46688837-46689337	85	0.042946681050355394	0.046285703998165374	0.49140168849754784	2.7348701969759122e-12	0.00015196233791802105	1.6149220352407e-25
468	chr14:77489373-77489873	110	0.021791641348265268	0.006046246014704199	2.329718685560721e-10	2.1454019826622866e-15	0.0004558937654615345	0.0006288870660516141
469	chr17:235310-235810	77	0.3087142284223605	0.1204703219376909	0.17964863325421196	4.279302063320017e-05	7.209243131116113e-21	2.6557040151763344e-14
470	chr5:131995594-131996094	109	0.0002130460779885874	1.611317466545914e-05	6.889825764408426e-20	5.230923397234979e-10	6.033763249578411e-11	5.810449789463977e-20
471	chr9:134149340-134149840	79	0.0008779901213760662	4.530573102379236e-06	0.3292192580358966	7.057189458893404e-13	9.13511508985903e-07	1.939090740548884e-22
472	chr22:32056864-32057364	137	8.690880763401635e-05	8.099236586151457e-06	1.2712827925824075e-10	2.4138003870465396e-13	6.452612578711836e-11	4.0831512214060444e-33
473	chr8:8146910-8147410	105	0.051128716830254106	0.007071732082547651	6.889825764408426e-20	3.681328484575479e-11	0.00468883991788118	6.312183964425683e-31
474	chr22:19760359-19760859	117	3.4991105098135493e-06	0.001549536033653016	0.3292192580358966	4.1841919314577767e-11	1.4820435813722238e-07	1.4004213028586045e-21
475	chr19:45656732-45657232	112	0.019274673053953667	0.015553793129201571	3.62164172621166e-10	1.2192087461627983e-05	4.9167209178650885e-14	7.726623789621616e-27
476	chr17:2614387-2614887	164	0.3087142284223605	0.042270849731304766	3.759645742840072e-20	4.806274261131381e-08	5.273996372774053e-18	1.0924084169677315e-26
477	chr3:9437769-9438269	123	1.709758378664179e-07	0.00032819966761827457	2.151349404489249e-10	1.463484872228673e-08	2.1628690298505162e-08	1.651505505807821e-15
478	chr16:88662890-88663390	87	0.019839218350733566	0.008752129547344414	2.151349404489249e-10	5.412606122081142e-14	2.629958651851572e-05	6.599967751706707e-31
479	chr16:25042065-25042565	83	0.1216621059908708	0.03393656422600605	6.329092740412511e-20	4.170526887523066e-15	0.0005099947251076588	4.21631729468255e-19
480	chr8:73883543-73884043	177	0.00010572405450414488	0.001930402556890854	1.0	2.5880913053044947e-16	0.008038672541813518	3.003656016209062e-17
481	chr15:101792136-101792636	138	0.0003572942792364981	0.023687299905878288	1.747575607660381e-10	2.7332487860306965e-08	0.00012831853381554094	1.611530211632077e-18
482	chr3:123199254-123199754	142	0.03285372256322258	0.002069458026123128	2.426353490198063e-10	3.496365746573009e-13	3.418091057278454e-07	6.845674923580041e-30
483	chr17:62384139-62384639	104	0.006695571973192556	0.009931130647592394	3.05402050448955e-20	3.198891727564907e-17	5.344100805188289e-15	9.733995044855134e-26
484	chr3:45039086-45039586	140	0.024461316900310198	0.02649854277583889	1.2712827925824075e-10	7.449239062931784e-14	3.23470285376339e-13	2.612413853567981e-29
485	chr11:133418466-133418966	78	0.07087456120596984	0.0724910677719714	1.0	2.2165635183735878e-11	0.0011023925613220114	8.993688270544998e-24
486	chr21:45080360-45080860	214	0.08938456520724887	0.2100073157010749	1.747575607660381e-10	4.0729922794009845e-10	0.02165764282768966	1.8809335308895448e-26
487	chr6:43766556-43767056	207	0.0637859929330113	0.35088185248785086	6.889825764408426e-20	9.131282409055765e-10	1.2265908621013605e-14	8.63074028205875e-33
488	chr20:61673641-61674141	212	2.1703960893618763e-06	0.00040284965779476445	0.17964863325421196	1.40864018499526e-22	4.4636981368511825e-09	5.9052995924860006e-36
489	chr12:120612838-120613338	98	0.00013365449905834449	0.0006820319129372709	4.6860973273166904e-11	1.428240769853481e-10	0.06482729955501411	4.98992416327589e-21
490	chr17:21022854-21023354	87	3.411012209316666e-06	0.0029348467711865223	2.329718685560721e-10	0.002826686499500973	0.00020448409196521485	2.9537668880202696e-27
491	chr20:60718426-60718926	104	1.280775394822612e-07	9.419324179837265e-07	3.7596457428400984e-20	8.920568433562913e-08	2.4039740366263008e-17	2.5911946031961877e-23
492	chr3:12791992-12792492	351	0.39712940811309594	0.20838090843410975	1.0	2.752738348693156e-14	8.25200855966893e-09	6.261496895300342e-17
493	chr13:50070165-50070665	158	0.005470973368739053	0.00011706943516033532	1.1708049817139582e-10	0.00473894710880686	9.199218748180341e-20	1.7019150210224445e-25
494	chr1:110052161-110052661	264	0.3386144927066568	0.10616836104805147	3.942505110627179e-10	4.529167192926268e-06	8.250398493002863e-16	3.231983327410915e-29
495	chr20:39765546-39766046	90	0.0071259394349012335	4.7905376336239666e-06	1.1708049817139582e-10	2.378780975782877e-05	2.1368036899414902e-15	2.7537639250870254e-25
496	chr13:99934108-99934608	163	0.001999918845407841	7.824608251656786e-05	2.329718685560721e-10	2.2085938468812534e-18	1.3274930377037056e-14	6.192744971477075e-29
497	chr20:47654415-47654915	72	0.39712940811309594	0.20838090843410975	4.071359547596493e-20	8.195194865913593e-17	1.4920295797292379e-06	5.340414635436199e-28
498	chr4:2292526-2293026	390	0.0005535306807926514	0.002188528718841122	0.5456808156545454	6.697263484381258e-09	5.955627488312743e-13	4.444409447028029e-28
499	chr3:15901388-15901888	90	0.00028416159529632857	0.00599496469442729	0.3292192580358966	2.1535767718838053e-06	1.9838599085188798e-09	6.1463651494807874e-30
500	chr3:48508065-48508565	14	4.5378263455902994e-07	9.347347782378236e-06	4.071359547596522e-20	7.125713131934149e-12	1.5753092056545938e-18	5.233075760964852e-23
501	chr1:204450189-204450689	25	1.58948983905942e-05	1.5992555718433732e-05	2.329718685560721e-10	8.135107874411779e-17	2.6707225636886383e-05	9.30959180320615e-13
502	chr16:619743-620243	16	2.692967931912284e-05	0.0003751555577589235	0.17964863325421196	2.1877003352477788e-05	4.2419752339983595e-19	1.2795183335185215e-31
503	chr9:135916291-135916791	8	1.965254317414887e-07	3.023889726601375e-08	8.587616043814364e-11	7.098051078946125e-12	3.2367410547792447e-07	1.4089918571126771e-24
504	chrX:154459424-154459924	17	4.1363552641541464e-14	1.1589898022500707e-05	4.071359547596493e-20	9.390214352716514e-24	2.7530796303131874e-06	2.0488208506606752e-26
505	chr6:11492238-11492738	20	4.180369717260227e-06	1.1176710328995505e-05	2.329718685560721e-10	4.2995869393735725e-15	6.834182868558527e-08	5.663093921642801e-32
506	chr3:52567572-52568072	20	2.896374544906484e-05	3.0938571854656214e-06	6.889825764408426e-20	0.06356225890708819	2.0848729160127353e-25	6.902690898460293e-21
507	chr1:75214631-75215131	16	1.6124321244999019e-15	7.544127273896001e-07	3.759645742840072e-20	1.2303530930896998e-16	3.6345854526743585e-08	1.2142329728522924e-27
508	chr17:77774384-77774884	31	8.067414897921e-08	2.0922721912803835e-05	1.8975515422756936e-10	8.722494904059443e-09	7.708867975003884e-06	2.2738793353035463e-21
509	chr17:21002165-21002665	18	0.00044661864708536795	5.904352584863052e-05	3.6216417262116727e-10	1.443486045379747e-13	4.5093073685217994e-07	1.547916438246181e-21
510	chr16:1343731-1344231	7	4.513566396057974e-06	2.9844076743753836e-05	6.889825764408426e-20	8.954149184268592e-12	0.001375378844520592	1.476573966084007e-20
511	chr8:97294128-97294628	5	7.331217059141599e-08	3.3334357028864795e-05	1.747575607660381e-10	7.286260595114125e-18	0.00020812878178944364	1.6696895518984587e-22
512	chr10:134234720-134235220	11	2.4847831225295455e-08	1.2294258248920034e-05	6.889825764408426e-20	2.4452640478274688e-09	3.752787870239819e-17	8.7189546369541e-12
513	chr2:25566229-25566729	9	0.0002686584021065402	0.0006684535205415814	3.139495694245864e-11	3.4678332699444556e-13	6.862164324775923e-08	7.480788280041268e-21
514	chr19:45634209-45634709	11	1.0104335813214572e-07	1.0173923334567484e-05	5.753355449155797e-11	1.9694347896042e-07	2.737976683799654e-14	1.4350828248497004e-27
515	chr3:5230561-5231061	15	0.00010825019709483637	1.1546049983057709e-05	0.3292192580358966	4.519856517196159e-16	2.2477290378052277e-07	1.1602403276641482e-28
516	chr7:117854397-117854897	9	0.0018334000507993897	1.0969469832037541e-05	1.9373536682724006e-10	2.097733822214527e-10	2.7702141991369165e-15	2.8420495664409007e-22
517	chrX:108730913-108731413	9	4.141526423832774e-05	1.2123457828350075e-06	1.0	9.751021729662107e-17	3.8611813750832473e-07	2.164446858705188e-28
